Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,OverTime,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,4,2,5,Manager,0,11877,No,2,8,6,8,10
38,No,27,5,1,Research Scientist,2,4421,Yes,1,3,2,0,1
29,No,8,4,2,Manufacturing Director,5,4697,Yes,1,8,4,2,8
35,No,16,0,3,Research Director,1,17005,No,1,14,6,5,7
44,No,1,3,3,Laboratory Technician,1,2594,Yes,1,9,8,9,8
43,No,3,2,3,Laboratory Technician,3,4447,No,3,7,7,0,7
33,No,13,3,3,Healthcare Representative,1,9882,Yes,1,3,1,0,3
29,Yes,25,3,1,Healthcare Representative,1,8720,No,2,11,6,3,8
31,No,21,4,2,Sales Representative,2,2155,No,5,2,0,0,4
39,No,22,2,3,Sales Executive,3,7080,Yes,1,2,0,2,1
35,No,20,3,0,Manufacturing Director,3,7777,No,5,11,8,1,10
38,No,2,1,2,Healthcare Representative,6,6512,No,2,3,1,0,4
46,No,8,4,2,Research Scientist,0,2560,Yes,1,9,7,7,3
32,No,8,2,3,Research Scientist,5,1273,No,2,0,0,1,1
37,Yes,14,4,1,Sales Executive,0,6133,Yes,2,3,0,3,4
38,No,20,0,4,Sales Executive,1,5738,No,2,4,2,3,3
40,No,1,2,3,Manufacturing Director,3,12742,No,3,21,7,11,8
54,No,7,4,4,Sales Representative,3,2306,Yes,3,9,7,6,5
33,No,11,0,1,Sales Executive,4,5485,No,1,9,3,0,8
44,No,3,4,3,Human Resources,4,5021,Yes,4,4,4,0,4
45,No,3,1,2,Manufacturing Director,2,10335,Yes,4,20,9,16,10
40,No,21,4,0,Research Scientist,1,4330,No,5,21,7,1,7
36,No,0,4,0,Manufacturing Director,2,4372,No,1,3,2,2,3
38,No,7,2,2,Research Director,3,13662,No,4,7,0,1,0
26,No,1,2,3,Research Scientist,1,2098,No,1,2,4,1,3
44,Yes,0,4,2,Human Resources,2,10480,No,5,20,7,3,8
28,No,9,4,0,Manufacturing Director,2,5058,Yes,0,9,8,0,4
42,No,8,0,0,Research Scientist,5,2439,No,2,5,4,0,2
43,No,7,2,0,Laboratory Technician,3,2237,No,2,4,0,0,3
29,No,1,1,2,Sales Executive,6,4553,No,1,10,8,1,8
33,Yes,14,6,0,Sales Executive,3,4580,Yes,5,12,11,5,8
28,No,9,2,1,Sales Representative,2,1050,No,3,0,0,0,0
27,Yes,1,0,1,Laboratory Technician,3,2598,No,4,3,0,0,0
36,No,10,4,4,Manufacturing Director,3,8848,Yes,3,1,2,0,1
46,No,27,3,4,Manager,1,18059,No,4,0,1,2,0
35,No,5,0,1,Sales Executive,5,7643,No,5,7,9,3,2
37,No,20,5,0,Laboratory Technician,1,4230,No,4,3,3,5,3
39,No,12,0,2,Research Scientist,4,2449,No,2,10,7,2,8
35,No,0,5,0,Research Scientist,5,2934,Yes,5,5,0,0,4
38,No,9,0,6,Manager,4,19834,No,1,19,10,13,8
44,No,4,1,6,Manager,4,16793,No,4,20,10,11,9
24,Yes,16,2,1,Human Resources,2,2742,Yes,1,9,5,0,0
25,No,0,0,4,Healthcare Representative,5,4619,No,3,4,3,0,1
50,No,2,2,6,Research Director,4,17641,No,1,3,1,0,3
37,No,4,5,3,Human Resources,6,5206,No,4,3,5,0,3
32,Yes,20,3,1,Healthcare Representative,1,9824,No,4,2,1,0,0
61,No,9,3,0,Sales Executive,4,5221,Yes,5,10,6,3,9
27,No,10,5,0,Sales Executive,4,4686,No,3,3,3,0,2
32,No,20,3,3,Research Scientist,2,5748,Yes,3,14,11,4,12
37,No,8,1,0,Human Resources,0,2341,No,3,3,5,0,2
32,No,10,1,1,Research Director,2,11031,No,3,11,5,3,8
39,No,0,1,3,Laboratory Technician,2,2231,No,3,5,1,3,4
36,No,3,0,5,Sales Executive,3,9700,No,4,12,7,1,14
38,No,11,0,4,Sales Executive,3,9703,No,3,1,2,1,0
40,No,4,4,1,Research Scientist,3,2810,No,5,0,3,1,1
33,No,18,3,3,Research Scientist,6,2927,No,4,10,11,9,7
53,No,5,1,2,Research Director,2,14813,No,5,5,3,2,5
36,No,7,0,3,Laboratory Technician,4,2811,No,2,4,2,0,0
34,No,4,1,3,Research Scientist,1,3508,Yes,5,5,4,2,2
44,No,0,3,5,Manager,3,19200,No,5,23,0,1,9
50,No,5,1,7,Research Director,1,19536,No,4,18,19,16,14
24,Yes,7,4,2,Laboratory Technician,1,3987,Yes,5,4,4,3,0
46,No,18,2,1,Manufacturing Director,3,5066,Yes,4,18,9,1,8
42,No,22,0,4,Laboratory Technician,1,2041,No,5,3,0,0,2
28,No,7,2,0,Sales Executive,2,6118,No,3,12,9,3,3
34,No,17,4,3,Sales Executive,1,8967,Yes,2,8,7,2,6
52,No,18,2,2,Research Scientist,1,4870,No,0,6,3,2,4
32,No,9,2,0,Manufacturing Director,1,4306,No,2,13,10,5,14
51,No,8,2,3,Sales Representative,1,3873,No,1,2,4,4,3
35,No,23,1,0,Research Scientist,5,5746,Yes,1,13,8,5,11
31,No,1,2,1,Laboratory Technician,6,2095,No,2,6,2,3,4
33,No,10,4,2,Healthcare Representative,3,4149,No,4,13,12,4,9
32,No,6,5,4,Healthcare Representative,3,6387,Yes,4,1,0,0,1
31,No,9,4,3,Sales Representative,4,2982,No,4,5,2,0,3
34,No,3,2,0,Laboratory Technician,4,2372,No,2,6,0,0,8
56,No,23,1,0,Research Scientist,4,2372,No,3,1,3,2,4
40,Yes,4,4,0,Sales Representative,5,2087,No,6,3,0,2,0
49,No,13,4,2,Manufacturing Director,2,13142,No,4,3,3,1,5
32,No,5,4,3,Laboratory Technician,5,2097,No,3,7,1,1,3
41,No,11,6,4,Laboratory Technician,3,6323,No,4,9,11,8,2
32,Yes,14,0,1,Sales Executive,2,4235,No,3,2,2,3,0
27,No,2,6,1,Research Scientist,5,1706,No,3,1,0,0,0
56,No,12,5,0,Sales Executive,1,5380,No,3,0,1,2,0
31,Yes,10,3,0,Sales Representative,1,2035,No,5,0,0,0,1
33,No,4,0,0,Sales Representative,1,3068,No,3,3,1,3,2
33,No,2,0,0,Research Scientist,2,2193,No,4,1,4,0,1
36,No,4,5,1,Manufacturing Director,5,9436,No,1,10,8,7,6
43,No,1,2,3,Laboratory Technician,2,2575,No,5,7,1,0,1
27,No,19,4,1,Laboratory Technician,2,2304,No,2,3,2,1,0
54,No,5,4,1,Sales Executive,1,5941,No,4,5,0,2,4
49,No,24,3,3,Research Director,2,14413,Yes,4,30,7,15,11
39,No,1,4,0,Sales Executive,6,6863,Yes,1,0,2,0,0
30,No,9,2,0,Research Scientist,2,2378,No,4,4,1,2,3
41,No,9,2,4,Healthcare Representative,4,4877,No,0,1,0,0,3
29,No,7,3,1,Healthcare Representative,2,6809,No,2,6,6,2,8
41,No,18,6,2,Manager,4,16062,Yes,1,19,12,0,7
39,No,12,2,2,Sales Executive,2,5345,No,4,9,7,2,9
62,No,28,2,3,Sales Executive,1,10265,No,2,20,13,11,13
55,No,8,1,3,Research Director,4,14816,No,1,6,1,0,3
39,No,11,3,3,Healthcare Representative,3,9822,No,2,3,0,1,0
43,No,3,3,1,Healthcare Representative,3,6871,No,0,2,3,0,3
38,No,25,0,2,Sales Executive,6,12029,No,4,19,8,9,5
34,No,23,3,2,Manufacturing Director,0,10904,No,2,14,8,6,7
45,No,8,5,0,Laboratory Technician,3,2457,No,1,7,9,0,9
32,No,26,4,4,Laboratory Technician,1,5207,Yes,4,16,15,7,5
35,No,10,2,1,Manufacturing Director,1,5119,No,3,0,2,0,2
43,Yes,11,1,4,Research Director,5,19546,No,2,24,15,15,6
22,No,16,4,0,Laboratory Technician,4,2872,No,1,2,1,0,1
34,No,3,1,1,Healthcare Representative,5,7756,No,0,5,2,1,6
23,Yes,5,0,3,Sales Representative,4,2679,No,3,3,0,0,0
29,No,15,4,0,Laboratory Technician,0,4560,No,2,11,2,1,6
38,No,3,2,2,Laboratory Technician,5,2407,No,0,1,2,2,0
45,No,9,2,1,Laboratory Technician,2,2348,No,0,17,10,1,17
27,No,5,1,2,Research Director,5,11935,No,1,9,0,0,6
48,No,29,2,3,Laboratory Technician,3,3223,Yes,2,22,9,2,6
54,No,3,3,5,Manager,0,19941,No,2,4,2,6,3
46,No,29,0,1,Manager,1,12504,No,3,2,0,1,0
37,No,9,5,1,Sales Executive,4,10375,Yes,2,13,3,2,12
26,No,0,4,2,Sales Executive,6,6834,Yes,2,8,7,0,5
36,No,20,3,0,Research Scientist,2,2583,No,1,3,2,1,2
29,Yes,22,0,1,Research Scientist,2,2134,Yes,1,5,0,1,0
45,No,5,0,5,Manager,4,17464,No,2,11,7,2,10
31,No,3,0,3,Healthcare Representative,3,8853,No,5,6,3,1,4
34,No,7,0,3,Research Scientist,1,4811,No,4,15,11,0,9
31,Yes,28,3,4,Sales Executive,1,6695,No,1,5,2,2,0
50,No,0,2,1,Laboratory Technician,1,3690,No,1,2,0,0,4
53,No,7,2,2,Research Director,1,14816,No,1,3,2,2,4
49,Yes,5,0,3,Research Scientist,4,2463,Yes,6,12,0,0,7
43,No,1,1,2,Sales Executive,4,4908,No,5,19,16,11,5
39,No,4,0,3,Manufacturing Director,4,5322,No,3,9,1,9,7
26,Yes,15,4,0,Human Resources,5,2741,Yes,3,6,5,3,0
38,Yes,3,5,4,Manufacturing Director,3,4856,No,4,4,2,2,3
30,No,18,2,1,Sales Executive,4,9611,No,0,3,1,1,3
26,Yes,0,3,3,Research Scientist,3,2294,Yes,0,2,0,1,2
36,No,2,2,0,Sales Executive,4,8688,No,6,9,2,2,6
38,No,14,3,2,Sales Executive,0,4639,No,4,4,5,3,1
32,No,10,1,0,Research Scientist,6,3930,Yes,3,2,2,0,0
35,No,3,3,1,Research Scientist,0,3918,No,2,2,3,0,4
27,No,4,3,1,Sales Executive,2,8465,No,3,3,4,3,4
48,No,2,5,2,Manufacturing Director,3,7377,No,4,7,1,1,6
52,No,5,0,6,Manager,1,18199,No,5,30,5,12,7
32,No,3,0,0,Sales Executive,5,8345,No,3,7,3,1,0
41,No,13,3,5,Research Director,1,17601,No,4,13,9,7,10
52,No,1,6,5,Manufacturing Director,3,10501,No,1,5,2,2,5
28,No,16,6,4,Laboratory Technician,1,4195,Yes,3,7,3,0,9
38,No,2,5,1,Research Scientist,1,2998,Yes,1,5,5,1,2
36,Yes,22,3,1,Manufacturing Director,4,5917,Yes,4,0,1,2,0
29,No,16,4,1,Sales Executive,2,5302,No,4,0,1,4,0
34,No,5,3,2,Human Resources,3,3735,No,1,2,3,1,4
25,Yes,17,1,0,Laboratory Technician,2,2372,Yes,2,2,3,0,4
43,No,0,0,4,Sales Executive,6,5677,No,4,7,9,6,5
23,No,18,0,3,Sales Executive,2,6234,No,4,1,3,0,3
34,No,11,0,0,Laboratory Technician,3,3916,No,1,5,4,1,0
39,No,18,2,1,Healthcare Representative,2,10322,No,4,13,12,13,0
38,No,9,0,1,Sales Executive,3,7585,No,3,11,6,0,9
43,No,24,0,3,Sales Executive,1,4385,No,2,11,7,5,6
30,No,1,0,1,Research Scientist,3,5055,No,3,5,9,0,6
36,No,3,3,1,Healthcare Representative,3,6841,No,5,4,6,1,2
57,No,18,3,4,Manufacturing Director,3,10511,No,3,9,6,3,6
47,No,3,2,5,Sales Executive,1,13771,Yes,1,20,1,12,15
47,No,5,4,3,Manager,2,18788,No,5,9,2,0,7
53,No,3,3,4,Manufacturing Director,1,5480,No,1,3,2,3,0
38,No,10,4,2,Sales Executive,4,6852,No,5,4,2,0,1
35,No,0,1,4,Healthcare Representative,5,6950,No,1,3,1,1,6
35,No,4,2,0,Research Scientist,2,2980,No,4,1,0,2,1
41,No,13,3,5,Research Director,0,17161,No,1,2,0,0,0
50,No,2,6,2,Manufacturing Director,4,7899,No,1,8,10,2,8
42,No,10,6,1,Laboratory Technician,1,2214,Yes,4,7,5,0,8
39,No,8,2,4,Healthcare Representative,2,9989,No,5,5,5,1,9
54,No,1,2,6,Manager,5,19997,No,4,32,17,12,10
45,No,16,5,4,Manufacturing Director,3,5066,Yes,6,18,12,2,7
44,No,9,4,3,Healthcare Representative,4,4523,Yes,2,3,1,0,3
38,No,14,5,5,Manufacturing Director,5,7946,Yes,4,2,0,5,5
30,No,6,3,0,Research Scientist,0,2110,No,2,0,2,0,2
49,No,5,3,0,Sales Executive,5,4164,Yes,2,10,0,0,5
38,No,9,4,0,Research Scientist,3,2782,Yes,1,5,4,2,1
28,Yes,0,4,1,Laboratory Technician,1,2563,No,0,2,2,1,0
51,No,0,4,0,Laboratory Technician,5,3211,No,4,2,2,4,2
36,No,8,1,3,Research Director,1,13206,No,5,20,16,3,11
39,No,15,5,5,Research Director,4,19626,No,2,21,7,6,9
48,No,5,3,4,Manufacturing Director,3,10331,Yes,1,21,12,13,9
42,No,9,2,2,Research Scientist,4,3377,No,5,9,6,0,10
34,No,25,3,2,Manufacturing Director,0,4322,No,4,4,5,0,4
30,Yes,10,0,2,Sales Representative,2,2032,No,2,0,2,1,0
32,No,2,5,0,Sales Executive,0,4536,Yes,5,5,0,0,2
27,Yes,22,1,1,Human Resources,0,2863,No,5,3,0,0,0
26,No,24,2,4,Sales Executive,3,4156,Yes,4,1,2,0,1
44,No,16,5,4,Sales Executive,3,6806,No,1,3,1,2,3
38,No,0,5,3,Research Director,1,13582,No,5,17,14,3,12
37,No,3,6,3,Laboratory Technician,4,1703,Yes,5,3,2,0,2
35,No,9,3,2,Sales Executive,1,4374,No,4,3,5,1,1
34,No,9,4,1,Sales Executive,3,6207,No,6,8,7,0,9
35,No,7,2,1,Laboratory Technician,4,2812,No,2,3,2,0,1
27,Yes,2,3,3,Laboratory Technician,4,3485,No,2,0,0,1,0
41,No,7,3,5,Manager,5,18303,No,3,0,2,0,2
40,No,19,2,2,Laboratory Technician,2,2740,Yes,5,8,2,1,5
32,No,0,2,5,Sales Executive,3,10420,No,5,15,9,6,7
37,No,2,2,4,Laboratory Technician,1,4426,No,3,8,2,1,1
49,No,8,1,4,Research Director,0,18666,Yes,2,2,0,1,1
32,No,25,4,4,Healthcare Representative,2,6813,No,3,9,8,0,9
39,No,17,2,3,Research Director,4,11510,Yes,3,12,10,0,10
33,No,23,5,1,Manufacturing Director,0,4321,No,2,6,2,0,2
30,No,7,4,1,Manufacturing Director,6,5056,Yes,0,9,6,2,1
35,No,18,6,3,Healthcare Representative,3,7631,Yes,2,7,7,0,0
36,No,4,4,2,Sales Executive,1,9604,Yes,3,2,2,2,2
57,No,3,3,0,Healthcare Representative,3,6305,No,0,14,14,1,10
41,No,16,1,2,Laboratory Technician,3,5095,No,3,2,0,0,0
31,No,6,4,2,Sales Representative,5,2340,No,0,2,3,4,2
29,No,21,4,1,Research Scientist,3,2714,No,0,4,1,0,4
50,No,0,3,2,Manager,0,17856,No,2,4,3,2,2
38,No,8,4,2,Research Scientist,3,4773,No,3,6,1,2,5
42,No,10,5,3,Laboratory Technician,0,2288,No,4,3,5,0,2
24,No,0,5,0,Research Scientist,4,1221,No,1,3,0,0,0
37,No,23,4,1,Manufacturing Director,2,10904,No,1,11,12,6,6
52,No,5,5,1,Laboratory Technician,6,2448,No,1,0,3,3,0
33,No,23,3,4,Laboratory Technician,2,3680,No,4,1,1,2,2
26,No,3,5,2,Research Scientist,3,2043,No,5,7,1,2,4
35,No,7,0,0,Sales Executive,2,6391,No,2,4,2,2,3
44,No,3,3,1,Laboratory Technician,4,3160,No,4,6,1,1,5
37,No,26,3,2,Human Resources,3,8839,Yes,1,11,2,0,7
34,Yes,17,1,0,Laboratory Technician,0,2741,No,3,16,12,16,14
36,No,3,4,4,Research Scientist,0,6962,Yes,2,0,1,0,0
23,Yes,10,1,1,Laboratory Technician,2,2624,No,2,1,4,1,0
35,No,8,0,1,Human Resources,2,2342,No,5,3,4,1,2
43,No,4,3,6,Manager,0,18215,No,3,20,7,1,12
30,No,11,2,3,Manufacturing Director,2,9666,No,2,5,9,1,3
36,No,19,3,0,Sales Representative,2,2971,No,1,6,6,1,1
40,Yes,22,3,3,Research Scientist,0,3906,No,1,3,0,2,2
29,No,11,4,3,Healthcare Representative,5,5854,Yes,0,7,7,10,3
39,No,19,1,2,Manufacturing Director,5,5769,No,3,4,5,0,4
48,No,6,3,2,Manufacturing Director,3,10846,No,4,9,7,0,9
42,No,9,2,7,Research Director,4,19973,No,4,22,18,4,9
37,No,20,2,1,Manufacturing Director,3,4535,No,2,10,7,3,8
40,No,7,0,4,Healthcare Representative,3,6868,No,3,2,3,3,3
45,No,11,2,4,Laboratory Technician,4,2346,No,0,18,7,1,17
39,No,7,5,4,Research Scientist,2,4284,Yes,5,7,1,0,2
36,No,13,5,2,Healthcare Representative,5,6585,Yes,1,15,10,2,12
28,No,12,5,2,Sales Executive,1,6580,No,1,9,5,0,4
46,No,3,1,5,Manager,0,18212,No,1,20,9,1,10
29,Yes,20,1,3,Research Scientist,3,2134,Yes,3,4,0,0,2
28,No,7,4,4,Sales Executive,2,8462,No,4,4,5,0,1
44,No,4,0,3,Sales Executive,2,5774,Yes,5,10,6,1,9
35,No,2,4,2,Healthcare Representative,3,6844,No,4,6,6,0,5
31,No,27,3,0,Research Scientist,5,2911,No,2,4,0,4,4
38,No,12,2,4,Healthcare Representative,3,8320,Yes,1,11,9,5,9
31,Yes,9,0,2,Laboratory Technician,3,3409,No,1,4,3,0,4
29,No,12,2,3,Research Scientist,6,3929,Yes,2,2,3,2,4
19,No,20,4,0,Sales Representative,1,3445,No,1,4,3,1,4
30,No,9,2,3,Sales Representative,4,2983,No,5,4,0,3,3
35,Yes,12,0,1,Manufacturing Director,4,10050,No,3,0,0,1,0
38,Yes,11,0,4,Manufacturing Director,3,10047,No,2,2,1,0,1
26,No,0,6,1,Laboratory Technician,2,3816,No,5,3,1,1,6
28,No,9,4,0,Research Scientist,5,1274,No,0,1,0,2,2
34,No,7,1,1,Laboratory Technician,3,2739,No,5,6,9,0,7
32,No,2,4,2,Research Scientist,5,2691,No,4,9,11,8,9
30,No,31,6,0,Laboratory Technician,3,4027,No,3,9,7,6,8
38,No,23,0,3,Research Director,2,12061,No,5,10,10,0,0
23,No,0,5,0,Research Scientist,4,2072,Yes,2,3,4,2,2
36,No,26,4,1,Manufacturing Director,4,6884,No,3,9,5,0,8
31,No,9,4,2,Human Resources,2,6347,Yes,0,9,8,3,8
32,No,3,2,4,Research Scientist,2,5055,No,0,6,5,2,9
32,No,4,4,2,Research Scientist,3,4966,No,3,11,5,0,9
35,No,3,0,5,Manufacturing Director,2,7490,No,5,5,4,2,2
22,No,10,3,1,Laboratory Technician,3,2449,No,4,3,1,3,2
31,No,7,4,5,Research Director,0,11417,Yes,2,8,6,2,9
29,No,4,3,1,Sales Executive,4,5560,No,3,8,0,0,0
39,No,19,2,4,Healthcare Representative,3,10321,No,5,10,12,10,0
27,No,8,5,1,Research Scientist,1,2026,No,0,3,4,0,4
22,Yes,8,6,0,Research Scientist,5,1011,Yes,4,0,1,3,3
50,No,14,4,3,Sales Executive,4,6439,No,1,6,6,8,7
27,No,12,5,2,Sales Representative,1,1054,No,1,0,1,2,0
32,No,27,1,0,Sales Executive,5,4465,No,2,2,4,1,4
23,Yes,5,4,0,Laboratory Technician,3,1601,Yes,2,0,0,0,0
43,No,10,2,4,Manager,0,17183,No,3,5,4,6,5
29,No,12,4,1,Research Scientist,3,3660,No,6,9,9,2,9
51,No,5,3,5,Manager,2,19092,No,4,15,14,6,8
41,No,26,2,3,Healthcare Representative,6,4523,No,4,4,5,0,2
56,No,13,0,5,Manager,5,16032,No,4,15,10,2,11
39,No,29,5,2,Manufacturing Director,3,6262,No,0,5,8,2,7
28,No,19,0,3,Manager,1,11918,Yes,1,10,1,1,6
39,No,12,6,0,Research Scientist,3,4681,No,4,0,0,0,0
59,No,8,1,3,Sales Executive,4,5219,Yes,4,9,5,0,11
37,No,0,2,1,Sales Executive,4,7595,No,2,11,7,9,0
41,No,6,2,3,Laboratory Technician,5,3756,No,1,8,3,2,9
48,Yes,23,6,0,Healthcare Representative,1,8927,No,4,9,6,4,6
23,No,28,1,2,Research Scientist,5,2904,No,2,3,2,0,3
46,No,8,5,2,Research Scientist,1,4613,Yes,3,15,13,3,6
56,No,4,2,2,Sales Executive,0,5938,No,3,7,3,1,6
33,No,0,3,2,Research Scientist,0,4088,No,1,4,7,0,1
31,No,2,6,3,Research Scientist,2,3055,No,0,9,7,0,8
34,No,7,2,0,Research Scientist,0,2716,No,5,6,9,1,8
28,Yes,11,4,0,Sales Representative,0,2035,No,4,0,0,1,0
28,No,25,5,2,Sales Executive,2,4726,No,1,6,5,0,2
47,No,6,1,1,Laboratory Technician,1,5769,Yes,5,11,7,3,4
27,No,5,1,4,Sales Executive,2,4192,Yes,2,4,2,0,3
42,No,3,5,2,Sales Executive,3,5715,No,4,3,2,2,5
30,No,2,5,0,Research Scientist,3,2954,No,5,3,0,0,0
38,No,23,2,1,Healthcare Representative,2,5744,No,2,0,2,0,2
43,No,9,4,3,Sales Executive,3,5593,No,1,16,12,5,13
28,No,11,1,2,Manufacturing Director,5,9665,No,4,5,5,0,2
33,Yes,4,0,0,Laboratory Technician,3,2708,No,6,7,6,2,8
35,No,15,1,0,Research Scientist,3,2553,No,5,5,3,0,1
41,No,5,0,0,Laboratory Technician,2,2092,No,1,4,1,4,0
24,No,14,6,1,Sales Representative,1,2035,No,5,3,0,0,0
34,No,22,5,2,Healthcare Representative,2,4013,Yes,3,10,6,1,8
36,No,4,6,2,Manufacturing Director,5,7754,Yes,3,5,2,0,0
38,No,16,3,4,Sales Executive,6,5405,No,4,14,11,13,13
22,No,3,4,0,Research Scientist,4,3377,No,4,1,0,2,3
41,Yes,0,2,3,Laboratory Technician,6,2778,Yes,4,5,6,3,2
25,Yes,7,3,0,Laboratory Technician,2,1602,Yes,2,0,0,0,0
48,No,23,2,3,Healthcare Representative,1,8635,No,1,16,15,14,10
34,No,19,4,4,Manufacturing Director,6,9363,No,5,1,4,1,2
41,No,7,5,3,Research Director,2,13350,No,6,12,9,4,6
49,No,7,2,4,Healthcare Representative,2,4241,No,1,4,4,0,3
28,No,6,1,4,Sales Executive,6,4342,No,4,2,0,0,0
37,No,9,1,2,Sales Executive,6,5668,Yes,2,4,3,1,5
32,No,13,0,4,Sales Executive,1,6577,No,4,6,5,4,4
44,No,6,1,3,Laboratory Technician,2,2817,Yes,2,5,2,0,1
49,No,4,3,1,Sales Executive,6,4165,Yes,1,11,1,1,6
44,Yes,1,1,3,Manager,4,18824,Yes,3,23,10,0,11
36,No,0,3,1,Sales Executive,4,6272,No,5,7,5,3,6
31,No,7,2,1,Manufacturing Director,3,5056,Yes,4,12,6,3,4
37,No,3,4,2,Laboratory Technician,1,5916,No,4,15,9,5,7
44,No,0,3,3,Healthcare Representative,3,9395,No,3,4,1,0,3
29,Yes,2,4,1,Sales Representative,4,1358,No,1,1,0,0,0
40,No,12,4,2,Sales Executive,5,6228,No,3,16,1,0,8
27,No,3,3,3,Sales Representative,2,2854,No,4,3,0,0,0
26,No,3,0,1,Sales Executive,6,4489,Yes,2,4,3,1,5
31,No,30,3,4,Sales Executive,5,5469,No,2,14,6,4,7
36,No,0,0,5,Research Director,5,13603,Yes,3,3,0,0,1
36,No,4,3,3,Manufacturing Director,1,10273,No,6,9,6,7,2
29,Yes,24,5,3,Sales Representative,0,1090,No,5,0,0,0,0
54,No,1,2,0,Research Scientist,6,2662,No,2,5,2,2,2
37,No,12,3,3,Research Director,2,13744,Yes,5,15,10,8,9
40,No,24,3,1,Research Scientist,6,5469,Yes,4,6,3,1,1
37,No,20,3,0,Research Scientist,2,3562,Yes,4,10,7,0,6
44,Yes,17,5,2,Research Scientist,4,2436,Yes,2,0,0,1,1
31,No,7,5,0,Healthcare Representative,3,6621,Yes,2,8,1,3,0
27,No,9,3,1,Sales Executive,3,4909,Yes,1,3,3,0,4
32,No,2,6,1,Laboratory Technician,1,3746,No,0,14,6,0,5
45,No,4,0,3,Sales Representative,3,6631,No,2,10,6,2,0
37,No,2,2,3,Manufacturing Director,4,7757,Yes,6,5,2,0,2
37,No,23,0,1,Research Director,3,12059,No,5,10,7,1,0
41,No,10,2,1,Laboratory Technician,1,3975,No,3,8,7,1,8
57,No,22,5,3,Manufacturing Director,1,13402,Yes,2,21,18,16,8
34,No,4,4,3,Laboratory Technician,2,2739,No,3,8,9,0,7
27,No,9,3,2,Sales Executive,3,4341,No,2,5,2,0,1
35,Yes,15,0,1,Sales Executive,2,5440,Yes,2,2,1,3,0
33,Yes,11,2,1,Sales Executive,5,4707,No,2,3,2,3,1
36,No,12,1,0,Research Scientist,3,2684,No,2,4,1,0,3
36,No,0,3,1,Sales Executive,0,4310,No,3,13,14,3,6
26,No,2,1,0,Research Scientist,6,2060,No,1,1,0,1,0
50,No,1,2,1,Sales Executive,6,4052,No,1,11,8,8,8
25,Yes,1,0,1,Sales Representative,2,3201,Yes,4,6,1,1,4
40,No,29,1,0,Research Scientist,1,4555,No,3,4,4,0,3
27,No,1,2,1,Laboratory Technician,2,3180,No,2,3,4,0,4
33,No,24,3,1,Healthcare Representative,4,5582,No,3,8,0,9,7
23,No,1,0,0,Research Scientist,3,3422,No,3,6,4,1,3
24,No,9,2,2,Sales Executive,4,4684,No,5,3,4,3,0
47,No,15,4,4,Healthcare Representative,1,5562,No,1,10,8,0,7
28,No,1,4,2,Research Scientist,6,2580,No,3,5,3,2,3
26,No,0,4,0,Research Scientist,3,2082,No,3,2,2,0,0
31,No,2,2,2,Sales Executive,3,5330,No,4,7,1,0,3
36,No,15,4,0,Human Resources,2,2143,No,3,3,4,2,3
35,No,12,2,0,Research Scientist,2,3936,No,3,10,6,8,9
37,No,5,4,0,Laboratory Technician,4,2376,No,5,1,2,1,1
51,No,3,4,5,Manager,4,15381,No,3,6,5,0,2
31,No,7,1,0,Laboratory Technician,2,3132,No,2,8,6,2,6
22,No,6,5,2,Laboratory Technician,3,3293,No,0,3,3,0,1
27,No,25,1,1,Sales Executive,2,4159,Yes,3,1,2,0,2
56,Yes,26,2,0,Laboratory Technician,4,2589,No,3,5,1,1,0
34,No,9,5,1,Sales Executive,2,4969,No,3,4,0,1,3
28,No,17,4,2,Research Scientist,0,4772,No,3,8,8,7,5
36,No,2,5,2,Sales Executive,3,8103,Yes,1,4,0,0,3
29,No,20,1,0,Research Scientist,3,2634,No,3,4,3,2,3
37,No,2,2,3,Sales Executive,2,7595,No,3,9,8,11,1
22,No,5,0,0,Laboratory Technician,4,3033,No,2,2,4,2,2
33,No,27,1,3,Sales Executive,2,4538,No,3,8,5,1,3
54,Yes,7,5,0,Laboratory Technician,5,2341,No,2,8,10,10,6
31,No,5,5,0,Sales Representative,1,2985,No,3,1,3,0,3
40,Yes,11,2,1,Laboratory Technician,1,2018,No,0,6,3,0,0
50,No,5,5,2,Healthcare Representative,4,13733,No,3,5,9,0,1
38,No,10,1,0,Human Resources,1,2342,No,3,7,6,1,5
25,No,3,1,0,Sales Representative,3,2322,No,4,0,0,2,0
46,No,2,1,2,Manufacturing Director,1,10208,Yes,2,3,3,3,0
29,No,6,6,0,Human Resources,1,2110,No,1,2,3,1,3
57,No,3,1,3,Sales Executive,3,5171,No,2,6,1,2,6
54,No,9,3,4,Sales Executive,6,11834,No,5,4,1,2,1
32,No,3,2,3,Research Scientist,0,3065,Yes,6,4,1,0,3
57,No,25,5,2,Manufacturing Director,0,13402,Yes,2,21,15,13,8
39,No,14,0,3,Research Scientist,5,2451,No,4,7,10,0,7
28,No,5,5,2,Laboratory Technician,2,2542,No,1,6,6,5,5
36,No,4,0,5,Sales Executive,6,7646,No,4,7,7,4,3
38,No,17,2,0,Laboratory Technician,3,2155,No,4,9,1,0,9
